ID,Latitude,Longitude,Date,Time ,Year,Month,Address
353,14.113488,120.869694,2022-01-27,15:20:00,2022,1,MANGAS II
354,14.107203,120.821368,2022-02-03,5:30:00,2022,2,KAYTITINGA II
355,14.093486,120.88053,2022-02-10,11:00:00,2022,2,LUKSUHIN
356,14.093486,120.88053,2022-02-10,11:00:00,2022,2,LUKSUHIN
357,14.071891,120.851348,2022-03-26,9:00:00,2022,3,AMUYONG
358,14.107203,120.821368,2022-03-30,19:00:00,2022,3,KAYTITINGA II
359,14.16937,120.83725,2022-05-10,20:00:00,2022,5,TAYWANAK IBABA
360,14.145056,120.857307,2022-05-19,15:45:00,2022,5,PAJO
361,14.145056,120.857307,2022-05-19,15:45:00,2022,5,PAJO
362,14.071891,120.851348,2022-05-31,9:55:00,2022,5,AMUYONG
363,14.093486,120.88053,2022-05-31,10:30:00,2022,5,LUKSUHIN
364,14.10007,120.831184,2022-06-04,18:00:00,2022,6,KAYTITINGA III
365,14.134595,120.851891,2022-06-12,9:45:00,2022,6,MARAHAN II
366,14.093486,120.88053,2022-07-08,4:03:00,2022,7,LUKSUHIN
367,14.093486,120.88053,2022-07-08,4:03:00,2022,7,LUKSUHIN
368,14.113488,120.869694,2022-11-06,3:00:00,2022,11,MANGAS II
369,14.10757,120.82796,2023-01-14,9:30:00,2023,1,KAYTITINGA I
370,14.071891,120.851348,2023-01-28,10:45:00,2023,1,AMUYONG
371,14.136459,120.85705,2023-01-28,20:40:00,2023,1,BRGY II (POB.)
372,14.113488,120.869694,2023-02-01,7:40:00,2023,2,MANGAS II
373,14.113488,120.869694,2023-02-01,7:40:00,2023,2,MANGAS II
374,14.113488,120.869694,2023-02-22,12:30:00,2023,2,MANGAS II
375,14.113488,120.869694,2023-02-22,12:30:00,2023,2,MANGAS II
376,14.122296,120.862941,2023-02-28,22:00:00,2023,2,MANGAS I
377,14.096047,120.88873,2023-03-16,10:30:00,2023,3,SIKAT
378,14.136459,120.85705,2023-03-18,13:00:00,2023,3,BRGY II (POB.)
379,14.136459,120.85705,2023-03-18,20:30:00,2023,3,BRGY II (POB.)
380,14.071891,120.851348,2023-03-22,15:45:00,2023,3,AMUYONG
381,14.0835,120.854279,2023-04-01,15:30:00,2023,4,BUCK ESTATE
382,14.107203,120.821368,2023-08-20,21:15:00,2023,8,KAYTITINGA II
383,14.087026,120.882088,2023-09-29,21:31:00,2023,9,LUKSUHIN ILAYA
384,14.087026,120.882088,2023-09-29,21:31:00,2023,9,LUKSUHIN ILAYA
385,14.071891,120.851348,2023-10-11,21:30:00,2023,10,AMUYONG
386,14.071891,120.851348,2023-10-11,21:30:00,2023,10,AMUYONG
387,14.071891,120.851348,2023-11-22,23:20:00,2023,11,AMUYONG
388,14.093486,120.88053,2023-12-22,21:20:00,2023,12,LUKSUHIN 
389,14.093486,120.88053,2023-12-22,21:20:00,2023,12,LUKSUHIN 
390,14.093486,120.88053,2023-12-22,21:20:00,2023,12,LUKSUHIN 
391,14.093486,120.88053,2024-01-01,20:20:00,2024,1,LUKSUHIN
392,14.093486,120.88053,2024-01-01,20:20:00,2024,1,LUKSUHIN
393,14.071891,120.851348,2024-03-08,13:35:00,2024,3,AMUYONG
394,14.071891,120.851348,2024-03-08,13:35:00,2024,3,AMUYONG
395,14.071891,120.851348,2024-05-21,9:00:00,2024,5,AMUYONG
396,14.087026,120.882088,2024-08-09,22:50:00,2024,8,LUKSUHIN ILAYA
397,14.087026,120.882088,2024-08-09,22:50:00,2024,8,LUKSUHIN ILAYA
398,14.10007,120.831184,2024-08-12,20:30:00,2024,8,KAYTITINGA III
399,14.091319,120.86405,2024-09-03,0:15:00,2024,9,UPLI
400,14.091319,120.86405,2024-09-03,0:15:00,2024,9,UPLI
401,14.113488,120.869694,2024-09-21,19:22:00,2024,9,MANGAS II
402,14.113488,120.869694,2024-10-05,23:40:00,2024,10,MANGAS II
403,14.113488,120.869694,2024-10-05,23:40:00,2024,10,MANGAS II
404,14.10007,120.831184,2024-10-09,14:00:00,2024,10,KAYTITINGA III
405,14.132297,120.846691,2024-10-14,3:00:00,2024,10,MARAHAN I
406,14.132297,120.846691,2024-10-14,3:00:00,2024,10,MARAHAN I
407,14.096047,120.88873,2024-11-19,17:10:00,2024,11,SIKAT
408,14.096047,120.88873,2024-11-19,17:10:00,2024,11,SIKAT
409,14.107203,120.821368,2024-11-20,21:30:00,2024,11,KAYTITINGA II
410,14.071891,120.851348,2024-12-01,20:40:00,2024,12,AMUYONG
411,14.140439,120.855348,2024-12-01,23:40:00,2024,12,BRGY I (POB.)
412,14.071891,120.851348,2024-12-04,10:35:00,2024,12,AMUYONG
413,14.071891,120.851348,2024-12-04,10:35:00,2024,12,AMUYONG
414,14.139979,120.854459,2024-12-05,14:30:00,2024,12,BRGY III (POB.)
415,14.071891,120.851348,2024-12-19,16:40:00,2024,12,AMUYONG
416,14.071891,120.851348,2024-12-19,16:40:00,2024,12,AMUYONG
